datetime,txn
2018-03-01 09:57:56,798, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:56,864, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:56,873, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:56,907, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:56,921, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:56,951, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:57,003, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:57,049, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:57,111, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:57,158, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:57,211, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:57,297, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:57,343, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:57,393, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:57,437, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:57,489, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:57,558, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:57,615, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:57,669, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:57,720, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:57,772, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:57,839, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:57,886, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:57,935, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:57,981, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:58,030, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:58,109, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:58,131, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:58,153, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:58,168, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:58,186, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:58,196, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:58,238, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:58,264, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:58,268, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:58,288, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:58,308, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:58,358, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:58,425, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:58,474, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:58,510, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:58,529, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:58,577, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:58,619, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:58,621, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:58,668, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:58,677, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:58,716, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:58,731, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:58,763, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:58,828, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:58,847, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:58,881, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:58,928, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:58,971, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:58,974, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:59,024, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:59,026, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:59,070, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:59,127, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:59,161, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:59,193, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:59,238, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:59,295, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:59,302, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:59,313, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:59,339, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:59,382, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:59,425, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:59,514, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:59,563, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:59,611, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:59,640, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:59,656, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:59,673, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:59,703, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:59,729, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:59,749, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:59,757, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:59,797, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:59,847, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:59,859, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:59,889, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:59,939, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:59,944, Workqueue DWM: Sending message: Workflow
2018-03-01 09:57:59,984, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:00,030, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:00,074, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:00,145, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:00,198, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:00,228, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:00,269, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:00,314, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:00,359, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:00,385, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:00,426, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:00,479, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:00,489, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:00,546, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:00,588, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:00,634, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:00,649, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:00,714, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:00,762, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:00,883, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:00,920, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:00,931, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:00,944, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:00,986, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:01,013, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:01,017, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:01,025, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:01,054, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:01,117, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:01,186, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:01,186, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:01,245, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:01,288, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:01,335, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:01,341, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:01,341, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:01,360, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:01,381, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:01,448, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:01,495, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:01,551, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:01,597, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:01,659, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:01,706, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:01,808, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:01,851, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:01,895, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:01,938, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:01,981, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:02,085, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:02,133, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:02,146, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:02,187, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:02,230, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:02,284, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:02,329, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:02,420, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:02,472, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:02,492, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:02,523, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:02,576, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:02,625, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:02,687, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:02,693, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:02,736, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:02,818, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:02,819, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:02,887, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:02,915, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:02,936, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:02,987, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:03,036, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:03,059, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:03,083, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:03,153, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:03,208, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:03,265, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:03,289, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:03,314, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:03,348, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:03,367, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:03,399, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:03,399, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:03,427, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:03,475, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:03,507, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:03,534, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:03,550, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:03,587, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:03,661, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:03,730, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:03,779, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:03,786, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:03,790, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:03,825, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:03,837, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:03,894, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:03,945, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:03,973, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:04,018, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:04,066, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:04,098, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:04,109, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:04,166, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:04,168, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:04,216, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:04,223, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:04,286, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:04,334, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:04,385, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:04,446, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:04,575, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:04,601, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:04,601, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:04,631, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:04,700, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:04,746, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:04,772, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:04,772, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:04,796, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:04,842, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:04,874, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:04,890, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:04,942, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:05,027, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:05,064, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:05,074, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:05,128, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:05,144, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:05,155, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:05,169, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:05,237, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:05,284, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:05,330, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:05,391, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:05,439, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:05,537, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:05,595, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:05,652, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:05,703, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:05,704, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:05,716, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:05,760, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:05,810, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:05,816, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:05,861, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:05,890, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:05,952, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:06,023, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:06,070, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:06,116, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:06,168, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:06,207, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:06,243, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:06,253, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:06,253, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:06,296, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:06,346, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:06,443, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:06,556, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:06,607, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:06,682, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:06,730, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:06,782, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:06,794, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:06,828, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:06,888, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:06,943, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:06,975, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:06,975, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:06,989, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:07,005, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:07,015, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:07,117, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:07,179, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:07,287, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:07,288, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:07,288, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:07,364, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:07,414, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:07,464, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:07,488, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:07,518, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:07,545, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:07,560, Workqueue DWM: Sending message: Workflow
2018-03-01 09:58:07,601, Workqueue DWM: Sending message: Workflow
